stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,50.0,225.0,25.000000000000014,0.10324928726046119,0.10306756358218222,5.915748397758284,-0.09645160346344987,0.2366299359103312,-138.62393712361563,4.1512375336016667e-05,-138.55359066258288,2487.192949686037,0.07441796107759557,1001
-1.0,50.0,230.0,25.000000000000004,0.09503422675346741,0.09483005061253269,5.445060102262938,-0.08232189959805941,0.21780240409051752,-141.95103787827142,3.820841123478512e-05,-141.88164448448737,2487.259314958058,0.0858256548668885,1000
-1.0,50.0,235.0,24.999999999999996,0.0882164586211304,0.08844342656557924,5.054430762581237,-0.06087709185323178,0.2021772305032495,-145.10802781854892,3.547022947701839e-05,-145.0430996865227,2487.056326440937,0.09017248143969947,1001
-1.0,50.0,240.0,25.0,0.08244225510923622,0.0827604181980267,4.723593271300083,-0.05745475291296996,0.18894373085200333,-147.73813782450506,3.314872046191051e-05,-147.67751797376056,2487.041851403175,0.09541434932776192,1000
-1.0,50.0,245.0,25.00000000000001,0.07720924115400567,0.0772571939940878,4.4237636575323105,-0.051247024285727916,0.17695054630129234,-150.64957664857013,3.104171899653202e-05,-150.5907106168558,2487.2733743460367,0.09961390491374882,1000
-1.0,50.0,250.0,24.999999999999996,0.07335289517403233,0.07324387136290388,4.202811308537597,-0.06956142093389842,0.1681124523415039,-153.56694818076562,2.9488196550515927e-05,-153.5092514119343,2487.534123979818,0.09554958908562584,1000
-1.0,50.0,255.0,25.000000000000007,0.06842540003064096,0.06857466463181335,3.9204866332500607,-0.034107539590288276,0.15681946533000238,-155.42695676845108,2.7510350357415513e-05,-155.37678594830024,2487.2602181235634,0.10079354867313067,1000
-1.0,50.0,260.0,25.0,0.06430249885179354,0.06446105677528449,3.6842617963525917,-0.052206912145989444,0.14737047185410368,-157.36891754300834,2.585172896516251e-05,-157.31787515844374,2487.3577677704593,0.10170462072865515,1001
-1.0,50.0,265.0,25.0,0.06061197412268546,0.0605730540198292,3.4728103051860373,-0.031454441790497785,0.1389124122074415,-159.02384504279408,2.4366251338343682e-05,-158.97455739340697,2487.5379179604906,0.11332997783381689,1000
-1.0,50.0,270.0,24.99999999999999,0.05689568834632647,0.056988628014995,3.2598828147361685,-0.011239820865313324,0.13039531258944678,-160.43516392570567,2.2873553714812092e-05,-160.39268082950758,2487.4004737393675,0.11894412781404677,1001
